0
R02E4.1
R03C1.1
R03D7.8
R03H10.2
R05D8.7
R05H5.4
R07B1.9
R08A2.2
R08C7.8
R08E5.1
R102.10
R10E9.3
R11E3.2
R11F4.1
R13H7.2
R57.2
T01D3.6
T02G5.7
T04A11.4
T04B2.3
T04D3.1
T04G9.7
T05A7.6
T05A8.3
T05B11.1
T05B4.13
T05C3.6
T05G5.1
T05H4.11
T07E3.4
T08B2.12
T08B6.2
T10B5.7
T12D8.5
T12G3.2
T12G3.6
T13F3.6
T14B1.1
T14G8.3
T16G1.5
T16G1.6
T16G12.7
T19D12.4
T19D12.5
T20B3.1
T21C9.13
T22B3.3
T22B7.7
T22C1.8
T23F11.2
T24B8.5
T24C4.4
T24H7.2
T25B9.4
T25B9.6
T25E4.1
T26E4.4
T26F2.2
T27D12.1
W01B11.6
W02B12.1
W03C9.1
W03D2.6
W03D8.10
W03G9.5
W08E3.4
Y102A11A.3
Y105C5B.5
Y105E8A.27
Y106G6E.3
Y15E3A.5
Y17D7B.4
Y17G9B.5
Y18D10A.21
Y19D10A.11
Y19D10A.4
Y32F6A.5
Y37A1B.5
Y37E11B.7
Y38F1A.1
Y38H6C.15
Y38H8A.2
Y38H8A.3
Y38H8A.4
Y39A1A.2
Y39A1A.9
Y39B6A.1
Y39E4B.11
Y39G8B.1
Y41C4A.11
Y43C5A.2
Y43C5A.3
Y43F8A.2
Y45F10B.3
Y45F10D.6
Y46D2A.2
Y46G5A.20
Y46H3A.4
Y46H3A.5
Y47H9C.1
Y48A6B.3
Y48A6B.8
Y48A6B.9
Y49E10.10
Y49G5A.1
Y51B9A.8
Y51B9A.9
Y51H4A.7
Y53F4B.45
Y53G8AM.4
Y53G8B.2
Y54E10BR.4
Y54F10BM.3
Y54G2A.15
Y56A3A.19
Y57G7A.5
Y58A7A.5
Y59E9AR.1
Y5H2A.4
Y65B4BR.1
Y69A2AR.12
Y69A2AR.18
Y69A2AR.25
Y69H2.3
Y6E2A.4
Y70G10A.3
Y71F9AL.2
Y73F8A.15
Y75B12B.3
Y75B8A.32
Y8A9A.2
Y95B8A.4
Y9C9A.16
ZC155.2
ZC190.4
ZC196.4
ZC412.5
ZC434.8
ZC581.7
ZK1010.5
ZK105.5
ZK1053.2
ZK1053.3
ZK1053.4
ZK1055.7
ZK1248.5
ZK1307.1
ZK1307.8
ZK228.4
ZK262.8
ZK354.6
ZK380.5
ZK418.2
ZK484.7
ZK507.1
ZK512.8
ZK596.1
ZK6.11
ZK637.12
ZK637.6
ZK666.8
ZK673.6
ZK742.4
ZK795.3
ZK84.2
ZK896.4
ZK970.7
ZK973.8
aagr-3
aak-2
aakg-4
aat-4
aat-6
abf-1
abf-2
abhd-14
abt-4
abts-1
abu-1
abu-10
abu-11
abu-12
abu-13
abu-14
abu-15
abu-2
abu-5
abu-6
abu-7
abu-8
abu-9
acdh-1
acdh-10
acdh-11
acdh-2
acdh-6
acdh-8
ace-1
ace-2
ace-3
acer-1
acn-1
aco-1
aco-2
acox-1.1
acox-1.3
acox-1.4
acox-1.5
acox-1.6
acox-3
acr-15
acr-16
acr-2
acr-5
acr-8
acs-1
acs-11
acs-15
acs-17
acs-19
acs-2
acs-4
acs-5
acs-7
acsd-1
act-1
act-4
act-5
add-1
adk-1
adr-2
adss-1
adt-2
aex-3
aex-5
aex-6
aff-1
age-1
aha-1
ahcy-1
ahr-1
ain-1
aip-1
air-2
ajm-1
akt-1
akt-2
aldo-1
alg-1
alg-2
alg-3
alg-4
alh-1
alh-12
alh-5
alh-9
alp-1
alr-1
ama-1
aman-2
amt-4
amx-1
amx-2
anc-1
ani-1
ani-2
apa-2
aph-2
apl-1
apl-1
apm-1
apr-1
apx-1
aqp-1
aqp-4
aqp-8
arf-1.1
arf-1.2
arf-6
arg-1
ari-2
ark-1
arl-1
arl-13
arp-1
asic-1
asna-1
asna-2
asp-1
asp-14
asp-17
asp-2
asp-3
aspm-1
ast-1
atf-4
atf-6
atf-7
atfs-1
atg-18
atg-7
atg-9
atgl-1
atgp-1
atgp-2
atm-1
atp-1
atp-2
atp-3
atp-4
atp-5
attf-2
attf-6
avr-15
baf-1
bah-1
bar-1
bas-1
bath-45
bbs-5
bbs-8
bcl-11
bcmo-2
bec-1
bed-3
bed-3
best-25
best-6
bet-1
bir-1
bli-1
bli-3
blmp-1
bmk-1
bra-2
bro-1
bub-1
bub-3
bus-1
cTel55X.1
cah-4
cam-1
capg-1
car-1
cat-1
cat-2
cat-4
catp-3
cav-1
cbp-1
cbs-2
ccar-1
ccdc-149
ccm-3
cct-2
cct-4
cct-6
cdc-14
cdc-25.1
cdc-25.2
cdc-25.3
cdc-42
cdc-50.B
cdc-6
cdf-1
cdf-2
cdh-10
cdh-12
cdh-3
cdh-4
cdk-1
cdk-4
cdk-9
cdl-1
cdo-1
cdr-1
cdr-2
cdr-3
cdr-4
cdr-6
cdr-7
cdt-1
cebp-1
ced-1
ced-10
ced-13
ced-3
ced-4
ced-5
ced-6
ced-8
ced-9
ced-9
ceh-10
ceh-12
ceh-13
ceh-13
ceh-14
ceh-14
ceh-16
ceh-17
ceh-19
ceh-2
ceh-20
ceh-22
ceh-22
ceh-23
ceh-24
ceh-28
ceh-30
ceh-32
ceh-34
ceh-36
ceh-37
ceh-43
ceh-60
ceh-63
ceh-7
ceh-79
cep-1
cept-1
ces-1
ces-2
cest-13
cest-24
cey-2
cfi-1
cft-1
cgh-1
cgt-1
cgt-2
cha-1
chc-1
che-1
che-11
che-12
che-13
che-14
che-2
chil-25
chin-1
chk-1
cho-1
chs-1
cht-1
cid-1
cil-7
cka-1
ckb-2
cki-1
cki-2
clc-1
cld-9
clec-123
clec-174
clec-186
clec-227
clec-265
clec-4
clec-41
clec-42
clec-46
clec-47
clec-50
clec-52
clec-57
clec-60
clec-61
clec-63
clec-64
clec-65
clec-66
clec-67
clec-69
clec-70
clec-71
clec-72
clec-79
clec-85
clec-87
clec-88
clh-4
clhm-1
clip-1
clk-1
clk-2
clpp-1
cmk-1
cnb-1
cnc-1
cnc-11
cnc-2
cnc-3
cnc-4
cnc-5
cnc-7
cnt-1
cnx-1
cof-2
cog-1
cogc-2
col-107
col-117
col-129
col-130
col-14
col-144
col-147
col-17
col-176
col-183
col-19
col-33
col-38
col-41
col-43
col-48
col-49
col-51
col-54
col-63
col-7
col-71
col-79
col-91
col-98
comt-4
cor-1
cox-5A
cox-5B
cpg-3
cpi-1
cpl-1
cpna-1
cpr-1
cpr-1
cpr-2
cpr-3
cpr-5
cpr-8
cpt-3
cpt-4
cpt-5
crh-1
crn-2
crt-1
crtc-1
csb-1
csc-1
csnk-1
csq-1
csr-1
ctb-1
ctbp-1
ctc-1
ctc-2
ctc-3
ctg-1
cth-1
cth-2
ctl-1
ctl-2
ctl-3
cts-1
cul-2
cul-6
cutc-1
cwn-1
cwp-4
cwp-5
cyb-1
cyb-3
cyc-2.1
cyc-2.2
cyd-1
cye-1
cyk-4
cyl-1
cyn-4
cyn-7
cyp-13A11
cyp-13A5
cyp-13A6
cyp-13A8
cyp-13B1
cyp-14A3
cyp-14A5
cyp-23A1
cyp-25A2
cyp-25A4
cyp-29A2
cyp-31A1
cyp-31A3
cyp-32A1
cyp-32B1
cyp-33A1
cyp-33B1
cyp-33C7
cyp-33C8
cyp-33E1
cyp-34A10
cyp-34A9
cyp-35A1
cyp-35A2
cyp-35A3
cyp-35A4
cyp-35A5
cyp-35B1
cyp-35B2
cyp-35B3
cyp-35C1
cyp-35D1
cyp-37B1
cyp-43A1
cysl-2
dab-1
dac-1
dach-1
daf-1
daf-11
daf-12
daf-14
daf-15
daf-16
daf-18
daf-19
daf-2
daf-28
daf-36
daf-4
daf-6
daf-7
daf-8
daf-9
dagl-2
dao-2
dao-3
dao-4
dao-5
dao-6
dat-1
daz-1
dbl-1
dbl-1
dbn-1
dcap-1
dcap-2
dcr-1
dct-1
dct-18
dct-5
ddl-1
ddl-2
deb-1
deg-3
degt-1
del-1
dep-1
des-2
dgat-2
dhc-1
dhs-15
dhs-16
dhs-18
dhs-2
dhs-21
dhs-23
dhs-28
dhs-5
dhs-7
dhs-8
dhs-9
die-1
dim-1
disl-2
djr-1.2
dlc-6
dlg-1
dlk-1
dma-1
dmd-3
dnc-1
dnc-2
dnj-1
dnj-10
dnj-12
dnj-19
dnj-27
dnj-9
dod-17
dod-19
dod-21
dod-22
dod-23
dod-24
dod-3
dod-6
dop-1
dop-2
dop-3
dop-4
dpf-3
dpl-1
dpy-10
dpy-13
dpy-18
dpy-2
dpy-21
dpy-22
dpy-23
dpy-26
dpy-27
dpy-3
dpy-6
dpy-7
dpy-8
dpyd-1
drd-5
dre-1
dro-1
drp-1
drr-1
drr-2
dsc-1
dsc-4
dsl-1
dss-1
dve-1
dyf-11
dyf-13
dyf-17
dyf-18
dyf-2
dyf-3
dylt-1
dyn-1
dyrb-1
eat-16
eat-20
eat-4
ebp-2
ech-1.1
ech-3
ech-5
ech-6
ech-8
ech-9
ect-2
eea-1
eef-1A.1
eef-1B.1
eef-1B.2
eef-2
eff-1
efl-1
efn-4
egg-1
egg-2
egg-3
egg-4
egl-1
egl-1
egl-10
egl-13
egl-15
egl-17
egl-17
egl-18
egl-18
egl-19
egl-2
egl-20
egl-21
egl-26
egl-27
egl-3
egl-38
egl-4
egl-43
egl-44
egl-46
egl-47
egl-5
egl-5
ego-1
ehn-3
eif-2Balpha
eif-2alpha
eif-2gamma
eif-3.C
eif-3.E
elks-1
elo-2
elo-3
elo-5
elo-6
elt-2
elt-2
elt-3
elt-3
elt-4
elt-6
elt-7
emb-9
emr-1
end-1
end-3
enol-1
enpl-1
epg-4
epg-8
epi-1
eps-8
era-1
erm-1
erv-46
exc-5
exos-3
exp-1
exp-2
eya-1
far-3
far-7
fasn-1
fat-1
fat-2
fat-3
fat-4
fat-5
fat-6
fat-7
fax-1
fbf-1
fbf-2
fbl-1
fbn-1
fbxa-1
fbxa-103
fbxa-116
fbxa-14
fbxa-15
fbxa-151
fbxa-182
fbxa-188
fbxa-191
fbxa-192
fbxa-193
fbxa-202
fbxa-215
fbxa-29
fbxa-31
fbxa-54
fbxa-72
fbxa-74
fbxa-78
fbxa-82
fbxa-92
fbxc-58
feh-1
fem-3
fer-1
fib-1
fig-1
figl-1
fil-1
fil-2
fipr-2
fipr-22
fipr-23
fkb-3
fkb-4
fkb-5
fkh-2
fkh-6
fln-2
flp-10
flp-12
flp-12
flp-13
flp-17
flp-18
flp-19
flp-2
flp-20
flp-3
flp-4
flp-5
flp-6
flp-7
flp-8
flr-1
fmo-2
fmo-4
fog-1
fog-2
fog-3
folt-2
fos-1
fozi-1
frg-1
frk-1
frm-4
ftn-1
ftn-1
ftn-2
ftn-2
fzo-1
fzr-1
gadr-1
galt-1
gana-1
gck-3
gcs-1
gcy-1
gcy-12
gcy-14
gcy-18
gcy-19
gcy-20
gcy-22
gcy-23
gcy-3
gcy-31
gcy-32
gcy-33
gcy-34
gcy-35
gcy-36
gcy-37
gcy-4
gcy-5
gcy-6
gcy-7
gcy-8
gcy-9
gdh-1
gdi-1
gei-4
gem-4
ges-1
ges-1
gex-3
gfat-1
gip-1
glb-10
glb-19
glb-26
glb-28
glc-1
glc-2
gld-1
gld-1
gld-3
glh-1
glh-2
glh-4
glna-1
glna-2
glo-1
glp-1
glp-4
glr-1
glr-4
glr-5
glrx-21
glt-1
glt-4
gly-3
gmeb-1
gna-2
gob-1
gon-1
gon-14
gon-2
gpa-1
gpa-13
gpa-16
gpa-5
gpb-1
gpd-2
gpd-3
gpd-4
gpdh-1
gpdh-2
gpi-1
gpr-1
gpr-2
gpx-1
gpx-2
gpx-3
gpx-4
gpx-5
gpx-6
gpx-7
gras-1
grd-3
grd-5
grd-8
grl-21
gsp-2
gsp-3
gsr-1
gst-1
gst-10
gst-12
gst-13
gst-14
gst-16
gst-19
gst-20
gst-21
gst-22
gst-24
gst-29
gst-30
gst-32
gst-37
gst-38
gst-4
gst-42
gst-5
gst-7
gst-8
gsto-1
gsto-2
gta-1
gtf-2F1
hacd-1
hach-1
haf-7
ham-1
ham-2
hbl-1
hcp-1
hcp-3
hcp-4
hcp-6
hda-1
hel-1
hen-1
her-1
hgrs-1
hid-1
hif-1
hil-1
him-10
him-3
him-4
him-6
hip-1
his-24
his-31
his-70
his-9
hlh-1
hlh-1
hlh-13
hlh-14
hlh-17
hlh-2
hlh-2
hlh-25
hlh-29
hlh-30
hlh-6
hlh-6
hlh-8
hlh-8
hmgs-1
hmit-1.1
hmit-1.2
hmp-1
hmp-2
hmr-1
hmt-1
hnd-1
hop-1
hphd-1
hpo-30
hpo-6
hrg-1
hrg-2
hrg-3
hrg-4
hrg-7
hrpr-1
hsb-1
hsf-1
hsp-1
hsp-110
hsp-12.1
hsp-12.2
hsp-12.3
hsp-12.6
hsp-16.1
hsp-16.1
hsp-16.11
hsp-16.2
hsp-16.41
hsp-16.48
hsp-16.48
hsp-16.49
hsp-17
hsp-25
hsp-3
hsp-4
hsp-43
hsp-6
hsp-60
hsp-70
hsp-90
htp-1
htp-2
htp-3
htz-1
hus-1
icd-2
icl-1
icmt-1
icp-1
ida-1
idh-1
ifa-4
ifb-1
ifb-2
ifc-2
ife-1
ife-4
iff-1
iffb-1
ifg-1
ifo-1
ifp-1
ifta-1
ify-1
ilys-1
ilys-3
ina-1
ina-1
inf-1
ins-1
ins-10
ins-11
ins-12
ins-13
ins-14
ins-15
ins-17
ins-18
ins-2
ins-20
ins-21
ins-22
ins-23
ins-24
ins-25
ins-26
ins-27
ins-28
ins-29
ins-3
ins-30
ins-31
ins-32
ins-33
ins-34
ins-35
ins-37
ins-38
ins-39
ins-4
ins-5
ins-6
ins-7
ins-8
ins-9
inx-13
inx-14
inx-16
inx-19
inx-21
inx-22
inx-8
inx-9
ipla-2
ipp-5
ire-1
irg-1
irg-2
irg-3
irg-4
irg-5
irg-6
irld-14
irld-3
irld-35
irld-4
irld-53
irld-6
irx-1
isp-1
itr-1
itr-1
itsn-1
itx-1
jac-1
jkk-1
jmjc-1
jmjd-3.1
jnk-1
jun-1
kal-1
kap-1
kat-1
kgb-1
kin-15
kin-18
kin-19
kin-21
kin-24
kin-29
klc-2
klf-3
klo-1
klp-18
klp-6
klp-7
kmo-1
knl-1
knl-3
kpc-1
kreg-1
kri-1
lact-3
laf-1
lag-1
lag-2
lagr-1
lam-1
lam-3
larp-1
lbp-2
lbp-4
lbp-5
lbp-6
lbp-7
lbp-8
ldb-1
ldh-1
lea-1
lec-1
lec-11
lec-2
lec-5
lec-6
lec-8
lem-2
leo-1
let-23
let-363
let-413
let-502
let-522
let-522
let-526
let-60
let-7
let-711
let-805
let-858
let-99
lev-1
lev-10
lev-11
lev-11
lev-9
lgc-1
lgc-15
lgg-1
lgg-2
lgl-1
lgx-1
lid-1
lido-8
lido-9
lim-6
lim-7
lin-1
lin-10
lin-11
lin-11
lin-12
lin-12
lin-13
lin-14
lin-15A
lin-17
lin-18
lin-2
lin-22
lin-25
lin-26
lin-28
lin-29
lin-3
lin-3
lin-31
lin-32
lin-35
lin-37
lin-39
lin-39
lin-4
lin-4
lin-40
lin-41
lin-41
lin-42
lin-45
lin-48
lin-48
lin-49
lin-5
lin-52
lin-53
lin-54
lin-56
lin-59
lin-65
lin-7
lin-9
lip-1
lipl-1
lipl-2
lipl-3
lipl-4
lipl-5
lips-13
lips-6
lips-7
lir-1
lis-1
lit-1
lmn-1
lmp-1
lnkn-1
lnp-1
lon-1
lon-3
lov-1
lpd-7
lpd-8
lpr-1
lpr-3
lpr-4
lpr-5
lpr-6
lpr-7
lron-1
lrp-1
lrr-1
lsd-1
lsm-1
lst-1
lst-2
lst-4
lsy-2
lsy-6
ltd-1
lys-1
lys-10
lys-2
lys-3
lys-4
lys-5
lys-7
lys-8
lys-9
mab-10
mab-20
mab-23
mab-3
mab-5
mab-9
mac-1
madd-2
madd-4
magi-1
mai-1
mak-2
maoc-1
mat-3
math-24
max-1
mbk-2
mbr-1
mca-3
mccc-1
mce-1
mcm-2
mcm-4
mct-1
mct-2
mdf-1
mdf-2
mdh-1
mdh-2
mdl-1
mec-1
mec-15
mec-17
mec-18
mec-2
mec-3
mec-3
mec-4
mec-4
mec-5
mec-6
mec-7
mec-7
mec-8
mec-9
med-1
med-2
mef-2
meg-1
mei-1
mei-2
mek-2
mel-11
mel-26
mel-28
mep-1
mes-1
mes-3
mes-4
mes-6
mett-10
mex-1
mex-3
mex-5
mex-6
mfb-1
mgl-1
mgl-3
mig-1
mig-10
mig-13
mig-14
mig-17
mig-2
mig-23
mig-5
mig-6
mir-1
mir-1018
mir-1022
mir-124
mir-1817
mir-1820
mir-1821
mir-1829.2
mir-1833
mir-2
mir-2209.1
mir-2209.2
mir-2209.3
mir-2210
mir-2215
mir-2218.1
mir-2218.2
mir-2220
mir-228
mir-230
mir-232
mir-233
mir-235
mir-237
mir-238
mir-239.1
mir-240
mir-241
mir-242
mir-243
mir-246
mir-252
mir-253
mir-255
mir-258.1
mir-259
mir-273
mir-34
mir-35
mir-354
mir-358
mir-36
mir-37
mir-38
mir-39
mir-40
mir-41
mir-42
mir-43
mir-44
mir-47
mir-48
mir-49
mir-51
mir-53
mir-54
mir-55
mir-5546
mir-5549
mir-5551
mir-56
mir-57
mir-58.1
mir-58.2
mir-59
mir-60
mir-63
mir-64
mir-65
mir-70
mir-71
mir-72
mir-74
mir-76
mir-77
mir-785
mir-786
mir-788
mir-792
mir-793
mir-794
mir-795
mir-796
mir-799
mir-80
mir-800
mir-81
mir-82
mir-84
mir-85
mir-87
mir-90
mix-1
mkk-4
mks-1
mksr-1
mksr-2
mlc-1
mlc-2
mlc-3
mlc-4
mlh-1
mls-1
mls-2
mlt-10
mlt-11
mlt-9
mml-1
mnm-2
mnr-1
mob-3
mog-1
molo-1
mom-2
mom-5
mpk-1
mpk-2
mps-1
mre-11
mrg-1
mrp-1
mrp-4
mrp-7
mrpl-12
msh-4
msh-5
msp-152
msp-3
msp-56
msra-1
mtd-1
mtl-1
mtl-1
mtl-2
mtl-2
mtm-6
mua-6
mul-1
mxl-3
myo-1
myo-2
myo-2
myo-3
myo-5
myrf-1
nac-2
nap-1
nas-16
nas-27
nas-37
natc-1
nca-2
ncr-1
ncr-2
ndc-80
ndk-1
nduf-5
nduo-1
nduo-5
ned-8
neg-1
nekl-3
nep-22
nep-23
nep-5
nex-1
ngn-1
nhl-1
nhr-10
nhr-112
nhr-117
nhr-178
nhr-2
nhr-23
nhr-244
nhr-25
nhr-38
nhr-40
nhr-49
nhr-57
nhr-60
nhr-67
nhr-68
nhr-69
nhr-7
nhr-73
nhr-74
nhr-8
nhr-80
nhr-91
nhx-3
nid-1
nipa-1
nit-1
nkb-2
nlg-1
nlp-12
nlp-20
nlp-21
nlp-22
nlp-25
nlp-27
nlp-28
nlp-29
nlp-30
nlp-31
nlp-34
nlp-36
nlp-40
nlp-5
nlp-57
nlp-67
nlp-7
nlp-8
nmr-1
nmr-2
nmtn-1
nmy-1
nmy-2
nnt-1
noah-1
nob-1
nog-1
nos-1
nos-2
nos-3
nphp-1
nphp-4
npp-10
npp-14
npp-19
npp-20
npp-21
npp-23
npp-3
npp-5
npr-1
npr-16
nrde-2
nrde-3
nrf-5
nrx-1
nspd-10
nspd-3
nspd-4
nspd-5
nspe-1
nspe-3
nstp-4
nsy-1
nuaf-1
nud-1
nuo-2
nuo-3
nuo-4
nuo-5
nuo-6
nurf-1
nxf-1
oac-14
oac-20
oac-25
oac-30
oac-31
oaz-1
ocr-2
odr-1
odr-1
odr-10
odr-2
odr-3
odr-4
odr-7
oga-1
oig-1
old-1
oma-1
oma-2
ooc-3
ooc-5
ops-1
osm-1
osm-12
osm-3
osm-5
osm-6
osm-9
osr-1
otub-4
oxi-1
paa-1
pabp-2
paf-2
pafo-1
pag-3
pak-1
pal-1
pals-1
pals-32
pals-5
pals-6
pan-1
par-1
par-2
par-3
par-4
par-5
par-6
pas-2
pas-4
pas-5
pat-10
pat-2
pat-2
pat-3
pat-4
pat-6
pax-1
pax-1
pax-2
pax-3
pbs-4
pbs-6
pck-2
pcm-1
pcn-1
pcp-2
pde-1
pde-5
pdf-1
pdf-2
pdhk-2
pdi-1
pdi-2
pdi-6
pdk-1
pdp-1
pdr-1
peb-1
peli-1
pepm-1
pept-1
pept-3
pes-1
pes-10
pes-2.1
pfn-3
pgam-5
pgl-1
pgl-3
pgp-1
pgp-11
pgp-12
pgp-14
pgp-2
pgp-3
pgp-4
pgp-5
pgp-6
pgp-7
pgp-9
pgph-1
pgph-2
pha-1
pha-2
pha-4
phat-1
phat-3
phat-5
phb-1
phg-1
pho-1
phy-2
pie-1
pig-1
pink-1
pitp-1
pitr-3
pkc-3
pkd-2
plc-1
plc-3
plk-1
plp-1
plx-1
pmk-1
pmk-2
pmk-2
pmp-2
pmp-4
pmp-5
pmt-2
pnc-1
pod-1
pod-2
pop-1
pos-1
pph-2
pph-4.1
pph-6
ppk-1
ppw-1
pqm-1
pqn-31
pqn-41
pqn-54
pqn-76
pqn-78
pqn-79
pqn-8
pqn-89
prdx-2
prdx-3
prg-1
prk-2
prmt-1
pros-1
pry-1
psa-3
pst-1
ptp-3
ptp-5.1
ptps-1
ptr-10
ptr-16
ptr-18
ptr-6
pud-1.1
pud-1.2
pud-2.1
pud-2.2
pud-3
puf-3
puf-5
puf-7
pxl-1
pygl-1
pyk-2
pyp-1
pyr-1
pzf-1
qua-1
rab-1
rab-10
rab-11.1
rab-14
rab-3
rab-35
rab-5
rab-6.1
rab-7
rad-51
ran-1
rbd-1
rbf-1
rbg-1
rbpl-1
rcan-1
rcs-1
rde-4
rec-8
ref-1
rei-1
rev-1
rfip-1
rfl-1
rga-3
rga-4
rgef-1
rgs-2
rho-1
rhy-1
ric-3
ric-4
ric-4
rict-1
riok-1
rla-0
rla-1
rmd-1
rmd-3
rme-1
rme-2
rme-8
rnf-121
rnf-5
rnh-1.3
rnr-1
rnr-2
rnt-1
rol-6
rom-1
rop-1
rpa-1
rpb-2
rpl-1
rpl-12
rpl-12
rpl-15
rpl-18
rpl-2
rpl-3
rpl-33
rpl-4
rpl-7A
rpm-1
rpn-1
rpn-11
rpn-12
rpn-2
rpn-6.1
rpom-1
rps-0
rps-14
rps-5
rps-6
rpt-1
rpt-3
rpt-5
rrf-2
rsa-1
rsa-2
rsd-3
rsks-1
rsu-1
sacy-1
sad-1
saeg-2
sago-1
sams-1
sams-4
san-1
saps-1
sar-1
sas-4
sas-5
sas-6
sax-1
sax-3
sax-7
sbp-1
sbt-1
sca-1
scc-3
scl-1
scl-2
scrm-5
scrm-7
sdc-1
sdc-2
sdc-3
sdha-1
sdha-2
sdhb-1
sdn-1
sdz-23
sdz-26
sdz-30
sdz-35
sdz-6
sdz-8
sea-1
sec-16A.1
sec-23
sec-8
sek-1
sel-1
sel-9
sem-4
sep-1
sepa-1
ser-1
ser-2
ser-7
set-16
set-2
set-25
set-26
set-9
sex-1
sfxn-1.3
sfxn-1.4
sgcb-1
sgk-1
sin-3
sip-1
sir-2.1
skn-1
skpo-3
skr-1
skr-3
skr-4
skr-5
skr-8
slc-9B.2
slcf-1
slo-1
slr-2
sma-1
sma-3
sma-4
sma-6
smc-4
smf-1
smf-2
smf-3
smg-2
smg-4
smg-7
smp-1
sms-3
smu-1
smu-2
smz-1
smz-2
snap-29
snb-1
snf-2
snf-6
sng-1
snn-1
snpc-4
snr-5
snt-1
snx-1
soap-1
soc-2
sod-1
sod-2
sod-3
sod-4
sod-5
sodh-1
sodh-2
sop-2
sop-3
sos-1
sox-2
sox-4
spat-1
